rest_id,rest_name,rest_address,b_url,ad_nonad
371615,신신식당,광주광역시 동구 중앙로196번길 18-1,https://blog.naver.com/PostView.naver?blogId=ckongkcong&logNo=222219226157&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1368492789%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648794407179%26type%3DphotoView&directAccess=false,0
371615,신신식당,광주광역시 동구 중앙로196번길 18-1,https://blog.naver.com/PostView.naver?blogId=cjstkahdk&logNo=222538544306&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1368492789%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648794407179%26type%3DphotoView&directAccess=false,0
371615,신신식당,광주광역시 동구 중앙로196번길 18-1,https://blog.naver.com/PostView.naver?blogId=jewel6894&logNo=222520403946&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1368492789%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648794407179%26type%3DphotoView&directAccess=false,0
371615,신신식당,광주광역시 동구 중앙로196번길 18-1,https://blog.naver.com/PostView.naver?blogId=j149837&logNo=222671200470&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1368492789%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648794407179%26type%3DphotoView&directAccess=false,0
402442,인천닭곰탕,광주광역시 동구 동계천로 81-1,https://blog.naver.com/PostView.naver?blogId=nobia9672&logNo=222012773387&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F15956936%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648794771700%26type%3DphotoView&directAccess=false,0
434702,진진설곰탕,광주광역시 동구 제봉로 183,https://blog.naver.com/PostView.naver?blogId=vomit7523&logNo=222546782355&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1761086295%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795146056%26type%3DphotoView&directAccess=false,0
434702,진진설곰탕,광주광역시 동구 제봉로 183,https://blog.naver.com/PostView.naver?blogId=seul6159&logNo=222560732836&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1761086295%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795146056%26type%3DphotoView&directAccess=false,0
434702,진진설곰탕,광주광역시 동구 제봉로 183,https://blog.naver.com/PostView.naver?blogId=seul6159&logNo=222560732836&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1761086295%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795146056%26type%3DphotoView&directAccess=false,0
434702,진진설곰탕,광주광역시 동구 제봉로 183,https://blog.naver.com/PostView.naver?blogId=jch930814&logNo=222281350716&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1761086295%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795146056%26type%3DphotoView&directAccess=false,0
434702,진진설곰탕,광주광역시 동구 제봉로 183,https://blog.naver.com/PostView.naver?blogId=hk00411&logNo=222628832322&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1761086295%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795146056%26type%3DphotoView&directAccess=false,0
472224,박순자 녹두집,광주광역시 동구 구성로204번길 26,https://blog.naver.com/PostView.naver?blogId=jihlee86&logNo=222590570866&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F13570779%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795473832%26type%3DphotoView&directAccess=false,0
472224,박순자 녹두집,광주광역시 동구 구성로204번길 26,https://blog.naver.com/PostView.naver?blogId=gejy10187&logNo=222670736414&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F13570779%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795473832%26type%3DphotoView&directAccess=false,0
472224,박순자 녹두집,광주광역시 동구 구성로204번길 26,https://blog.naver.com/PostView.naver?blogId=seocyeol&logNo=222668669996&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F13570779%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795473832%26type%3DphotoView&directAccess=false,0
472224,박순자 녹두집,광주광역시 동구 구성로204번길 26,https://blog.naver.com/PostView.naver?blogId=lawjungpyeong&logNo=222685783373&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F13570779%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795473832%26type%3DphotoView&directAccess=false,0
472224,박순자 녹두집,광주광역시 동구 구성로204번길 26,https://blog.naver.com/PostView.naver?blogId=7778-&logNo=222688353295&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F13570779%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795473832%26type%3DphotoView&directAccess=false,0
472307,좋은국밥,광주광역시 동구 중앙로196번길 25,https://blog.naver.com/PostView.naver?blogId=0624564326&logNo=222553183666&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1563552536%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795861737%26type%3DphotoView&directAccess=false,0
472307,좋은국밥,광주광역시 동구 중앙로196번길 25,https://blog.naver.com/PostView.naver?blogId=jeonghee6143&logNo=222577326995&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1563552536%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795861737%26type%3DphotoView&directAccess=false,0
472307,좋은국밥,광주광역시 동구 중앙로196번길 25,https://blog.naver.com/PostView.naver?blogId=ggb02272&logNo=222602774942&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1563552536%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795861737%26type%3DphotoView&directAccess=false,0
472307,좋은국밥,광주광역시 동구 중앙로196번길 25,https://blog.naver.com/PostView.naver?blogId=sophieappeal&logNo=222307299125&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1563552536%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795861737%26type%3DphotoView&directAccess=false,0
472307,좋은국밥,광주광역시 동구 중앙로196번길 25,https://blog.naver.com/PostView.naver?blogId=dlfrnjs195&logNo=222615620982&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1563552536%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648795861737%26type%3DphotoView&directAccess=false,0
472319,시안,광주광역시 동구 구성로204번길 14,https://blog.naver.com/PostView.naver?blogId=ekseh121&logNo=221814442929&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F35917728%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648797318877%26type%3DphotoView&directAccess=false,0
472319,시안,광주광역시 동구 구성로204번길 14,https://blog.naver.com/PostView.naver?blogId=gksqlc642672&logNo=222522260144&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F35917728%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648797318877%26type%3DphotoView&directAccess=false,0
472319,시안,광주광역시 동구 구성로204번길 14,https://blog.naver.com/PostView.naver?blogId=morocamera&logNo=222408514713&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F35917728%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648797318877%26type%3DphotoView&directAccess=false,0
548017,고기집중,광주광역시 동구 충장로 101-23,https://blog.naver.com/PostView.naver?blogId=jewel6894&logNo=222601048361&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1419685791%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648797545766%26type%3DphotoView&directAccess=false,0
548017,고기집중,광주광역시 동구 충장로 101-23,https://blog.naver.com/PostView.naver?blogId=ohjug&logNo=222669163746&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1419685791%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648797545766%26type%3DphotoView&directAccess=false,0
548017,고기집중,광주광역시 동구 충장로 101-23,https://blog.naver.com/PostView.naver?blogId=hshy0321&logNo=222661606787&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1419685791%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648797545766%26type%3DphotoView&directAccess=false,0
548017,고기집중,광주광역시 동구 충장로 101-23,https://blog.naver.com/PostView.naver?blogId=snblog1&logNo=222687833666&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1419685791%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648797545766%26type%3DphotoView&directAccess=false,0
548017,고기집중,광주광역시 동구 충장로 101-23,https://blog.naver.com/PostView.naver?blogId=gubugi728&logNo=222667886006&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1419685791%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648797545766%26type%3DphotoView&directAccess=false,0
551033,역전우동0410,광주광역시 동구 충장로 102-2,https://blog.naver.com/PostView.naver?blogId=qkrwi1211&logNo=222583332945&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F38232272%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648797901357%26type%3DphotoView&directAccess=false,0
551033,역전우동0410,광주광역시 동구 충장로 102-2,https://blog.naver.com/PostView.naver?blogId=iqueen226&logNo=222636061118&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F38232272%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648797901357%26type%3DphotoView&directAccess=false,0
551033,역전우동0410,광주광역시 동구 충장로 102-2,https://blog.naver.com/PostView.naver?blogId=nini0425&logNo=222638589534&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F38232272%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648797901357%26type%3DphotoView&directAccess=false,0
551033,역전우동0410,광주광역시 동구 충장로 102-2,https://blog.naver.com/PostView.naver?blogId=my_yeah&logNo=222674227717&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F38232272%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648797901357%26type%3DphotoView&directAccess=false,0
551033,역전우동0410,광주광역시 동구 충장로 102-2,https://blog.naver.com/PostView.naver?blogId=tjbbac&logNo=222668123321&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F38232272%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648797901357%26type%3DphotoView&directAccess=false,0
551051,대접,광주광역시 동구 서석로85번길 8-7,https://blog.naver.com/PostView.naver?blogId=bboyada12&logNo=222542567616&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F37750329%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648798301915%26type%3DphotoView&directAccess=false,0
551051,대접,광주광역시 동구 서석로85번길 8-7,https://blog.naver.com/PostView.naver?blogId=yeong_pd&logNo=222502313677&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F37750329%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648798301915%26type%3DphotoView&directAccess=false,0
551051,대접,광주광역시 동구 서석로85번길 8-7,https://blog.naver.com/PostView.naver?blogId=snow9610&logNo=222621827374&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F37750329%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648798301915%26type%3DphotoView&directAccess=false,0
551051,대접,광주광역시 동구 서석로85번길 8-7,https://blog.naver.com/PostView.naver?blogId=jiove1122&logNo=222622988094&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F37750329%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648798301915%26type%3DphotoView&directAccess=false,0
570011,별채,광주광역시 동구 동명로 24,https://blog.naver.com/PostView.naver?blogId=kimna2007&logNo=221933468761&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F38466698%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648798666953%26type%3DphotoView&directAccess=false,0
587540,고피자,광주광역시 동구 중앙로196번길 31,https://blog.naver.com/PostView.naver?blogId=lmkhope&logNo=221987113748&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1328086677%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799252631%26type%3DphotoView&directAccess=false,0
587540,고피자,광주광역시 동구 중앙로196번길 31,https://blog.naver.com/PostView.naver?blogId=baer54&logNo=222317349668&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1328086677%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799252631%26type%3DphotoView&directAccess=false,0
587540,고피자,광주광역시 동구 중앙로196번길 31,https://blog.naver.com/PostView.naver?blogId=greenyoung91&logNo=222448362862&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1328086677%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799252631%26type%3DphotoView&directAccess=false,0
587540,고피자,광주광역시 동구 중앙로196번길 31,https://blog.naver.com/PostView.naver?blogId=1024sr&logNo=222490224855&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1328086677%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799252631%26type%3DphotoView&directAccess=false,0
587540,고피자,광주광역시 동구 중앙로196번길 31,https://blog.naver.com/PostView.naver?blogId=hangaxx&logNo=222619974283&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1328086677%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799252631%26type%3DphotoView&directAccess=false,0
589428,시바카레,광주광역시 동구 장동로 11,https://blog.naver.com/PostView.naver?blogId=rbj114&logNo=222673423396&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F38674128%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799555770%26type%3DphotoView&directAccess=false,0
589428,시바카레,광주광역시 동구 장동로 11,https://blog.naver.com/PostView.naver?blogId=hjfiyfddc23&logNo=222675497206&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F38674128%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799555770%26type%3DphotoView&directAccess=false,0
589428,시바카레,광주광역시 동구 장동로 11,https://blog.naver.com/PostView.naver?blogId=la_hyo&logNo=222676444832&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F38674128%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799555770%26type%3DphotoView&directAccess=false,0
589428,시바카레,광주광역시 동구 장동로 11,https://blog.naver.com/PostView.naver?blogId=zxcvb8966&logNo=222685192214&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F38674128%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799555770%26type%3DphotoView&directAccess=false,0
589428,시바카레,광주광역시 동구 장동로 11,https://blog.naver.com/PostView.naver?blogId=dlgksmf3595&logNo=222666699465&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F38674128%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799555770%26type%3DphotoView&directAccess=false,0
593167,1966생면파스타,광주광역시 동구 동명로26번길 3,https://blog.naver.com/PostView.naver?blogId=treasure608&logNo=222425707630&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1051403559%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799820275%26type%3DphotoView&directAccess=false,0
593167,1966생면파스타,광주광역시 동구 동명로26번길 3,https://blog.naver.com/PostView.naver?blogId=fromantic&logNo=222487180041&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1051403559%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799820275%26type%3DphotoView&directAccess=false,0
593167,1966생면파스타,광주광역시 동구 동명로26번길 3,https://blog.naver.com/PostView.naver?blogId=ohjug&logNo=222461128181&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1051403559%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799820275%26type%3DphotoView&directAccess=false,0
593167,1966생면파스타,광주광역시 동구 동명로26번길 3,https://blog.naver.com/PostView.naver?blogId=fhdfhdgmlqja&logNo=222631114940&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1051403559%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799820275%26type%3DphotoView&directAccess=false,0
593167,1966생면파스타,광주광역시 동구 동명로26번길 3,https://blog.naver.com/PostView.naver?blogId=legosol&logNo=222681867538&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1051403559%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648799820275%26type%3DphotoView&directAccess=false,0
622808,청춘덮밥,광주광역시 동구 충장로 77-6,https://blog.naver.com/PostView.naver?blogId=fpdh0819&logNo=221797461666&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F243335390%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648800299541%26type%3DphotoView&directAccess=false,0
622808,청춘덮밥,광주광역시 동구 충장로 77-6,https://blog.naver.com/PostView.naver?blogId=1024sr&logNo=222542564427&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F243335390%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648800299541%26type%3DphotoView&directAccess=false,0
622808,청춘덮밥,광주광역시 동구 충장로 77-6,https://blog.naver.com/PostView.naver?blogId=crt4658&logNo=222553718013&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F243335390%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648800299541%26type%3DphotoView&directAccess=false,0
622808,청춘덮밥,광주광역시 동구 충장로 77-6,https://blog.naver.com/PostView.naver?blogId=yeong_pd&logNo=222596658130&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F243335390%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648800299541%26type%3DphotoView&directAccess=false,0
625986,호시마츠라멘,광주광역시 동구 제봉로110번길 15,https://blog.naver.com/PostView.naver?blogId=dnwls5102&logNo=222556655056&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1544295415%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648800554433%26type%3DphotoView&directAccess=false,0
625986,호시마츠라멘,광주광역시 동구 제봉로110번길 15,https://blog.naver.com/PostView.naver?blogId=hangeuland&logNo=222352548217&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1544295415%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648800554433%26type%3DphotoView&directAccess=false,0
625986,호시마츠라멘,광주광역시 동구 제봉로110번길 15,https://blog.naver.com/PostView.naver?blogId=luvshine&logNo=222478173663&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1544295415%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648800554433%26type%3DphotoView&directAccess=false,0
625986,호시마츠라멘,광주광역시 동구 제봉로110번길 15,https://blog.naver.com/PostView.naver?blogId=yonghan422&logNo=222677473164&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1544295415%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648800554433%26type%3DphotoView&directAccess=false,0
625986,호시마츠라멘,광주광역시 동구 제봉로110번길 15,https://blog.naver.com/PostView.naver?blogId=spring_into&logNo=222681503789&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1544295415%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648800554433%26type%3DphotoView&directAccess=false,0
633396,밥도둑,광주광역시 동구 제봉로82번길 13,https://blog.naver.com/PostView.naver?blogId=herethereand&logNo=221774224110&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1909161705%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648801231268%26type%3DphotoView&directAccess=false,0
633396,밥도둑,광주광역시 동구 제봉로82번길 13,https://blog.naver.com/PostView.naver?blogId=ksh07240&logNo=221976834100&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1909161705%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648801231268%26type%3DphotoView&directAccess=false,0
633396,밥도둑,광주광역시 동구 제봉로82번길 13,https://blog.naver.com/PostView.naver?blogId=2764754&logNo=222549916509&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1909161705%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648801231268%26type%3DphotoView&directAccess=false,0
633396,밥도둑,광주광역시 동구 제봉로82번길 13,https://blog.naver.com/PostView.naver?blogId=kdh9713973&logNo=222499766241&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1909161705%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648801231268%26type%3DphotoView&directAccess=false,0
633396,밥도둑,광주광역시 동구 제봉로82번길 13,https://blog.naver.com/PostView.naver?blogId=art_86&logNo=222641372493&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1909161705%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648801231268%26type%3DphotoView&directAccess=false,0
674917,신묘한 곱도리식당,광주광역시 동구 서석로 34-3,https://blog.naver.com/PostView.naver?blogId=ohjug&logNo=222575796892&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1035197633%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648801676431%26type%3DphotoView&directAccess=false,0
674917,신묘한 곱도리식당,광주광역시 동구 서석로 34-3,https://blog.naver.com/PostView.naver?blogId=ycru&logNo=222273039255&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1035197633%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648801676431%26type%3DphotoView&directAccess=false,0
674917,신묘한 곱도리식당,광주광역시 동구 서석로 34-3,https://blog.naver.com/PostView.naver?blogId=2131121&logNo=222624703241&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1035197633%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648801676431%26type%3DphotoView&directAccess=false,0
674917,신묘한 곱도리식당,광주광역시 동구 서석로 34-3,https://blog.naver.com/PostView.naver?blogId=hk00411&logNo=222640538401&redirect=Dlog&widgetTypeCall=true&topReferer=https%3A%2F%2Fpcmap.place.naver.com%2Frestaurant%2F1035197633%2Freview%2Fugc%3Ffrom%3Dmap%26fromPanelNum%3D2%26ts%3D1648801676431%26type%3DphotoView&directAccess=false,0
